zona,temperatura,humedad,presion,luz,sonido_db,co2,particulas_pm25,gas_tipo,gas_ppm,vibracion,inclinacion,distancia_obstaculo,velocidad_robot,senal_comunicacion,bateria,voltaje_bateria,temperatura_bateria,autonomia_estimada_min,visibilidad,persona_detectada,confianza_persona,nivel_riesgo,accion_recomendada
Entrada,23.524946763803555,38.32794206886593,900.0,0.5333,75.17752596934766,1660.5313691603606,42.76062437747064,metano,105.28889101459337,1.38,34.2,3.67,0.16,38.4,53.61042971489068,11.56,4,42.3,70.2,0,0.23,Medio,Avanzar con precaución
Túnel estrecho,19.963855099982464,16.47181991068466,945.8436937021454,0.0,25.251708981452385,647.9144652461091,12.629111313704017,humo,259.26571665835417,0.19,14.4,3.07,0.43,68.0,61.35369837055678,11.93,4,48.5,72.7,0,0.11,Bajo,Avanzar
Habitación bloqueada,22.047682813070374,34.72543542034171,952.2934966766466,0.0,13.278772337346952,518.1774750336056,58.446842920015115,monoxido_carbono,269.25443650705677,1.32,8.8,3.29,1.23,66.1,42.56454579446512,11.46,4,33.5,56.3,0,0.26,Medio,Avanzar con precaución
Entrada,19.14624825820757,21.5145458949883,900.0,0.0,7.876532312157268,1265.1873779335624,126.76540509451152,sin_gas,127.21024559776717,1.98,26.5,2.98,1.27,43.2,60.061446716535144,11.71,44,41.4,42.4,0,0.18,Alto,Cambiar ruta o detenerse
Pasillo A,20.66128959718637,38.6617556557597,900.0,0.0,19.448595750897333,1615.7247184447067,171.44463517084662,monoxido_carbono,36.137085020599926,0.2,10.5,0.33,0.26,36.6,60.061446716535144,11.72,24,44.4,44.4,0,0.01,Medio,Avanzar con precaución
Entrada,19.12679902321817,42.017525737607095,946.1628717155417,0.0,74.46009225875947,1224.6681380537768,18.480599997219937,metano,372.3203981726031,2.22,28.2,5.0,1.46,81.2,68.99141590356672,12.05,24,51.6,68.4,0,0.2,Alto,Cambiar ruta o detenerse
Entrada,20.69447793370268,22.935442466058976,946.7532605850164,0.0,40.67549393945399,1613.245117337768,9.984666846122515,humo,378.98767428114985,1.45,18.7,0.36,1.07,94.8,37.226751718991856,11.43,24,26.2,61.3,1,0.76,Alto,Enviar alerta y cambiar ruta
Túnel estrecho,22.013511261648155,39.70516685509008,950.3707047473996,2.7258,73.22164703944327,1481.6771899607486,159.72576227250133,metano,498.91819814578076,2.38,27.8,2.1,0.48,24.2,60.061446716535144,11.48,44,41.4,15.7,0,0.02,Alto,Cambiar ruta o detenerse
Sector norte,24.97550373887077,27.35031061394673,900.0,0.0,36.161685405444885,1839.9851815007594,135.9254220930497,metano,450.01478526735883,0.37,9.7,0.7,0.74,30.7,60.061446716535144,11.74,24,44.4,40.9,0,0.25,Alto,Cambiar ruta o detenerse
Pasillo B,21.830071868404183,15.14125688176219,949.0314586337748,0.0,49.39363939964687,1764.0181052373187,178.64350135222568,monoxido_carbono,463.03103225882126,2.48,17.8,0.67,0.52,71.4,60.061446716535144,11.78,24,44.4,20.6,0,0.26,Alto,Cambiar ruta o detenerse
Pasillo A,19.31606776851252,37.55863536167417,954.3979076798336,0.0,34.53779709669721,1290.915976733818,74.4387542564893,monoxido_carbono,399.10191287197097,1.61,19.7,4.01,0.31,84.4,40.24857736639523,11.43,4,31.6,45.6,0,0.07,Alto,Cambiar ruta o detenerse
Habitación bloqueada,22.51731041179968,23.92705890311837,900.0,0.0,47.76832300848777,1292.4900048817128,77.80890839893463,metano,307.75142669124955,1.42,33.0,2.24,0.51,83.3,60.061446716535144,11.78,24,44.4,54.5,0,0.18,Alto,Cambiar ruta o detenerse
Habitación bloqueada,26.42184837149791,37.93064767884278,947.5585840200696,0.0,68.41924474483324,695.6345140256872,35.154571527053676,gas_desconocido,64.27297880225524,1.29,9.3,4.05,0.91,77.6,60.061446716535144,11.82,24,44.4,79.8,0,0.39,Bajo,Avanzar
Sector sur,24.02529315283738,42.89408942269134,944.6940540757902,0.0,37.30579315465611,1477.8010014025642,25.273251704534232,sin_gas,311.15664872793883,0.06,32.8,1.51,1.26,91.0,60.061446716535144,11.73,24,44.4,65.0,0,0.35,Medio,Avanzar con precaución
Pasillo A,23.149311302675045,16.82729721986759,946.629513925218,2.60725,24.871952700214365,1633.076169084963,106.27565185329165,sin_gas,27.977930207313317,2.35,28.2,1.43,0.61,37.4,40.13078403198796,11.22,4,31.5,66.6,1,0.85,Alto,Enviar alerta y cambiar ruta
Entrada,22.87756970342356,25.83103906900308,939.4554370407752,0.0,36.82630724444716,1400.627734443035,68.74987522659569,humo,442.6495556355962,1.61,25.6,1.41,0.59,28.6,15.0,10.93,24,8.4,53.7,0,0.15,Alto,Cambiar ruta o detenerse
Sector sur,23.86642303804276,34.22737288474288,945.4358916280476,0.0,21.563992560824605,1083.9854036826978,19.055378390417886,sin_gas,240.91066770709872,0.23,27.5,3.16,0.76,69.2,60.061446716535144,11.88,24,44.4,63.3,0,0.06,Medio,Avanzar con precaución
Entrada,20.74346682908373,40.24340182552384,947.0912718130307,0.0,20.107305834968905,1915.4619429286454,160.22273716658097,sin_gas,348.7364159879001,0.05,21.2,4.11,1.0,85.8,60.061446716535144,11.86,24,44.4,29.8,0,0.02,Alto,Cambiar ruta o detenerse
Sector sur,23.86374847602109,44.36750986903963,950.728325619952,0.0,47.66941128688036,556.7894537549705,39.71238194363329,monoxido_carbono,26.121831847982,0.13,8.5,2.37,1.15,66.6,60.061446716535144,11.89,4,47.4,71.3,0,0.13,Bajo,Avanzar
Punto crítico,25.67496188654024,38.04374874097005,945.3704102449684,0.0,24.270389358244618,2320.3247764834996,136.00226072561824,sin_gas,267.1242114614127,1.52,6.6,2.02,0.56,97.0,60.0789606564075,11.62,43,41.6,36.5,0,0.38,Alto,Cambiar ruta o detenerse
Pasillo A,25.102959492029104,35.749765318576145,900.0,0.0,21.29409691022017,443.3512230461659,54.39000432066945,gas_desconocido,150.63169892668128,1.54,30.3,4.87,0.92,83.6,60.061446716535144,11.69,4,47.4,65.8,0,0.38,Medio,Avanzar con precaución
Zona de escombros,20.725791887946936,35.72816970399757,942.4857686086948,0.0,19.545825857290712,2420.935280220384,147.25834538173984,metano,142.48413286862282,1.25,25.4,0.76,0.65,76.1,60.061446716535144,11.93,24,44.4,39.2,0,0.33,Alto,Cambiar ruta o detenerse
Punto crítico,22.22420936519982,32.822661312061605,951.2099235921304,0.0,16.462321255823003,1370.9467619627912,25.719447249839458,monoxido_carbono,194.82795735159127,0.77,7.5,2.54,1.1,24.8,15.0,10.87,24,8.4,78.1,0,0.15,Medio,Avanzar con precaución
Pasillo A,18.34746039243608,32.66285132203328,949.7912021383668,2.96285,28.88380568815101,1266.6068824074364,137.31253178880826,sin_gas,0.31973043026745085,1.33,21.5,2.16,0.33,28.6,60.061446716535144,11.77,4,47.4,52.9,0,0.07,Alto,Cambiar ruta o detenerse
Pasillo A,22.8614035088866,24.16956693647598,943.4615665916316,0.0,57.28114729680532,938.5324366726951,22.170802932589677,sin_gas,233.33044086008675,1.29,15.7,0.67,0.46,82.8,41.20554709237319,11.33,44,26.4,71.0,1,0.84,Medio,Enviar alerta y avanzar con precaución
Sector sur,19.615548857094,38.3669078650174,900.0,1.83695,40.51280879763876,421.14938314779465,83.21026287496508,monoxido_carbono,243.28334180396917,0.05,5.6,1.49,0.7,35.9,77.22939119667144,12.31,43,55.3,54.6,1,0.76,Bajo,Enviar alerta y continuar exploración
Escalera colapsada,22.84951709042793,38.90055417230891,948.4962108994,0.0,37.00055169637429,977.0595552857795,133.4507613549308,monoxido_carbono,431.56545791953204,0.71,18.6,0.34,1.35,22.3,60.19432025766254,11.5,4,47.6,41.7,0,0.18,Alto,Cambiar ruta o detenerse
Sector sur,22.379090112780545,48.06293501581116,900.0,7.22925,15.079329126954391,629.7398434667014,35.3132167077076,amoniaco,224.2628039412412,0.13,9.9,4.41,0.9,92.9,58.4480394908606,11.77,24,43.2,74.4,0,0.28,Bajo,Avanzar
Habitación bloqueada,19.33312918747972,22.39785636408821,900.0,0.0,69.99878788664174,1785.6237696561288,54.99137304817652,sin_gas,181.77814693383644,2.25,3.4,3.12,1.45,91.3,60.061446716535144,11.75,24,44.4,71.4,0,0.3,Medio,Avanzar con precaución
Punto crítico,24.726765017473586,39.3013842715386,927.1073547765304,0.0,7.24969990734106,1070.057441873525,156.33422361613458,monoxido_carbono,497.3735256812317,1.81,16.3,4.11,0.24,37.5,60.061446716535144,11.57,4,47.4,24.0,0,0.32,Alto,Cambiar ruta o detenerse
Pasillo B,20.22854826124671,20.95051921055852,900.0,0.0,70.4485120052818,2011.0765896476892,159.89588115883805,sin_gas,285.60666230124815,2.49,20.7,2.7,0.74,82.4,60.061446716535144,12.0,24,44.4,26.3,0,0.21,Alto,Cambiar ruta o detenerse
Sector norte,20.988117124660786,43.38227830544624,900.0,0.59255,24.99224553254039,834.5239934268455,12.86370417922709,monoxido_carbono,236.30660431706974,0.76,1.6,3.08,0.69,23.8,33.60645105906739,10.8,4,26.3,65.9,0,0.32,Medio,Avanzar con precaución
Sector norte,21.028389209053586,34.77413788064938,900.0,0.0,22.643801627540984,2290.49320060743,34.41585243677068,monoxido_carbono,247.96791727418972,2.2,14.1,3.56,0.94,42.8,60.061446716535144,11.78,24,44.4,74.5,0,0.02,Alto,Cambiar ruta o detenerse
Punto crítico,24.514438368620432,19.557004401348006,900.0,0.0,73.01176417909969,1498.2611817222485,25.557589547750325,sin_gas,404.59064875440254,1.51,9.0,4.56,1.24,69.9,60.061446716535144,11.84,4,47.4,67.3,0,0.28,Medio,Avanzar con precaución
Túnel estrecho,21.209466963808005,47.45693843822229,949.990613242356,0.59255,51.4574339090221,640.463012584861,36.44629156397802,monoxido_carbono,170.33818448508043,1.13,1.1,0.64,1.28,81.1,53.92213176734423,11.49,24,39.5,81.7,0,0.1,Medio,Avanzar con precaución
Zona de escombros,20.5000993303865,23.454030316403937,900.0,2.25175,31.774256027995,1241.7749948723058,174.7828517535977,sin_gas,194.5802313429728,0.56,4.4,1.79,1.04,20.8,59.28575752922469,11.79,4,46.8,38.6,0,0.12,Medio,Avanzar con precaución
Túnel estrecho,18.798512968694887,31.04629737041978,900.0,0.0,40.41384730713558,834.1971005464994,101.53966853832988,monoxido_carbono,377.93667966873267,1.85,4.9,3.6,1.0,46.1,60.061446716535144,11.73,4,47.4,39.0,1,0.67,Alto,Enviar alerta y cambiar ruta
Habitación bloqueada,21.1961673418816,35.79698944950467,900.0,0.0,56.0100839391866,819.3393949531762,86.9196683296122,monoxido_carbono,36.491869806884736,2.26,6.4,4.8,1.43,37.1,67.46095649637454,12.06,24,50.4,58.1,0,0.09,Medio,Avanzar con precaución
Pasillo B,25.09437087202407,36.35196389626236,900.0,0.0,6.577951696605581,1463.3764490696387,177.2817902912078,sin_gas,432.5845790716293,0.59,28.1,4.91,0.64,99.9,60.061446716535144,12.29,24,44.4,29.3,1,0.89,Alto,Enviar alerta y cambiar ruta
Pasillo A,22.9958491286602,31.9436312463502,950.0774772071942,0.0,47.43884957499248,1810.9732328363823,102.46732272562869,humo,215.10134823398496,0.44,15.4,3.26,1.27,73.7,60.061446716535144,11.81,4,47.4,58.3,1,0.82,Medio,Enviar alerta y avanzar con precaución
Pasillo B,25.49744852941967,34.74827848795384,900.0,1.3629,25.149018850605653,2314.3982315571993,120.6956372854668,metano,290.6464877528242,1.74,5.1,1.13,1.39,52.5,60.061446716535144,11.85,24,44.4,50.9,0,0.37,Alto,Cambiar ruta o detenerse
Sector sur,21.105707426462537,41.56899052299936,937.5436067602756,0.0,21.54709942710624,1454.5402226036722,63.23484555860654,humo,378.7380796299176,2.44,3.5,0.77,0.79,26.1,65.78967564510437,11.74,24,49.0,58.3,0,0.07,Alto,Cambiar ruta o detenerse
Punto crítico,21.026793673792984,40.43042911443066,952.2903003027608,12.79935,67.63603147561719,2428.261427622493,71.87010128916576,sin_gas,133.0259612196724,1.87,10.4,4.74,1.12,67.9,54.36629476618033,11.67,43,37.0,59.3,0,0.09,Medio,Avanzar con precaución
Escalera colapsada,20.583615537532378,21.55687979257485,945.8076828478912,0.0,24.88577499802258,2377.4331893540743,109.02164216658778,humo,445.15710416032556,0.71,27.9,2.28,0.63,71.3,60.061446716535144,11.71,4,47.4,37.5,1,0.84,Alto,Enviar alerta y cambiar ruta
Entrada,24.343812777495053,22.512875912901105,945.69211900378,0.0,19.25255020541631,2216.631312967157,17.212512200081335,sin_gas,489.61248612830536,1.05,12.8,1.14,0.32,85.3,50.32021180233899,11.67,24,36.7,55.5,0,0.15,Alto,Cambiar ruta o detenerse
Punto crítico,24.61622520655283,40.72075422523985,949.4271278241756,0.0,20.3329998073448,1449.952256421079,49.77950505783565,metano,247.13718070306228,0.96,5.6,4.68,0.92,43.1,60.061446716535144,11.55,24,44.4,63.5,0,0.26,Medio,Avanzar con precaución
Punto crítico,20.71512298600312,35.76611816106304,943.814811717021,0.0,13.226949078558423,695.8982817447654,39.44205615555374,humo,468.4686825163367,2.13,14.1,0.7,0.38,98.5,55.297840751261205,11.5,4,43.6,61.6,0,0.17,Medio,Avanzar con precaución
Túnel estrecho,23.041566101548327,20.78126762187962,900.0,0.0,28.262635324787507,857.5993866123083,7.78134379950063,sin_gas,0.5643112634913794,1.93,19.4,3.7,0.74,55.2,15.0,10.99,24,8.4,93.5,0,0.33,Medio,Avanzar con precaución
Sector sur,23.57407126624613,35.942808208750385,900.0,0.4148,47.168953937362176,1760.1070056951487,98.95772234107383,sin_gas,447.11891481776416,1.47,1.0,3.2,1.32,43.7,73.32400020533821,12.07,24,55.1,52.7,0,0.18,Medio,Avanzar con precaución
Entrada,23.86550869051878,38.55745355410771,900.0,0.8296,73.22834658007297,1285.6854585968117,103.18424691667884,amoniaco,155.52265987565278,0.69,22.0,0.62,0.22,47.9,60.061446716535144,11.96,4,47.4,50.8,0,0.23,Medio,Avanzar con precaución
Pasillo B,23.18203575392169,32.846112420946994,953.525632595353,0.0,25.075260854921943,708.2834266833925,72.18936403152031,monoxido_carbono,155.74771236380099,2.34,13.8,1.83,0.14,61.6,72.83026345993758,12.08,24,54.7,57.2,0,0.14,Medio,Avanzar con precaución
Entrada,24.1418093963155,33.65708572808418,945.0738704069004,0.0,31.703583055630297,1405.8872606425518,52.0273071563384,monoxido_carbono,114.0444323849697,1.63,0.3,0.92,0.95,94.9,73.99515275174699,12.13,24,55.6,65.9,1,0.79,Medio,Enviar alerta y avanzar con precaución
Túnel estrecho,21.04148930258894,26.30279702260912,948.5753757214374,0.0,25.378883166555973,436.60414555429645,119.11047829905934,sin_gas,158.50695057545096,2.43,23.6,3.1,0.56,78.8,57.872191269498735,11.67,4,45.7,60.8,0,0.27,Medio,Avanzar con precaución
Escalera colapsada,18.91569642708973,20.307246510832865,900.0,1.83695,12.77268256906064,1941.1802788891457,28.565353242279954,monoxido_carbono,106.74229184931755,1.45,24.9,2.49,0.69,66.2,45.306675745551225,11.42,4,35.6,72.3,0,0.16,Medio,Avanzar con precaución
Pasillo A,19.338359284203843,38.35015321483301,948.857662904482,0.0,19.5582340039798,554.5207184283508,95.75763053618346,sin_gas,452.93455315498585,2.05,22.0,0.22,0.67,33.0,60.061446716535144,11.91,24,44.4,52.5,1,0.64,Alto,Enviar alerta y cambiar ruta
Escalera colapsada,24.298322269206658,19.93331887494405,900.0,1.95545,22.744413314545703,1721.1386018154499,139.41294751685848,humo,449.5118636066832,2.03,12.0,4.88,0.22,31.9,60.061446716535144,11.74,24,44.4,40.6,0,0.25,Alto,Cambiar ruta o detenerse
Pasillo A,24.10872272448379,39.27582741163551,951.1367657935864,0.0,41.10435389438968,2065.3216460137587,33.75214719168265,monoxido_carbono,51.105657460311264,0.84,18.5,1.88,0.1,60.2,54.027658895907,11.81,24,39.6,80.2,0,0.38,Medio,Avanzar con precaución
Sector sur,20.61241652173327,22.115354607398256,900.0,6.91595,22.34446493166265,678.5521363533276,136.82041925426827,amoniaco,71.42921443324623,2.41,13.6,1.44,1.36,78.3,60.061446716535144,11.74,24,44.4,52.7,0,0.06,Medio,Avanzar con precaución
Sector sur,21.35931457734997,33.81983495369703,946.7063433199696,0.0,25.756419526699723,1489.1412503986264,138.13903910184465,sin_gas,431.0093195053333,0.05,24.5,1.27,0.4,80.1,60.061446716535144,11.58,24,44.4,27.6,1,0.7,Alto,Enviar alerta y cambiar ruta
Zona de escombros,19.142287107689807,35.716801091848225,900.0,0.0,30.890391189866087,2036.0417801548863,15.487163440329608,humo,199.46888543637297,1.92,20.4,0.96,0.7,38.1,60.789976415866555,11.59,24,45.0,72.6,0,0.22,Alto,Cambiar ruta o detenerse
Túnel estrecho,23.44210439326318,32.93673969945802,949.7962643838856,0.0,20.39263044202433,947.3302549897029,8.28725706525682,monoxido_carbono,84.63583866963914,2.41,2.9,5.0,1.46,28.0,60.061446716535144,11.74,43,41.6,90.6,0,0.21,Medio,Avanzar con precaución
Túnel estrecho,22.99880267574428,29.20078115390953,947.5351706171832,0.0,70.70324432720082,742.1248453034001,175.4386960479341,humo,255.3347012182836,0.85,22.5,1.62,1.26,50.8,60.061446716535144,11.9,24,44.4,38.9,0,0.39,Alto,Cambiar ruta o detenerse
Escalera colapsada,24.34332561878943,45.86209344834902,945.8402643459718,2.7258,15.186695492180592,1107.3201330316595,38.841965412294364,sin_gas,208.3340249600475,1.62,24.1,2.15,0.25,93.5,76.94644616045753,12.02,44,55.0,74.2,0,0.25,Medio,Avanzar con precaución
Túnel estrecho,21.07176177568113,26.09023982753795,934.9186166015164,0.0,28.564254639648688,1564.8682708249632,148.87436159251803,amoniaco,109.5807768689826,1.41,13.0,4.38,0.81,63.6,60.061446716535144,11.87,24,44.4,54.8,1,0.72,Medio,Enviar alerta y avanzar con precaución
Habitación bloqueada,19.044155608747083,33.367090463394966,944.4741850239718,0.5333,13.119253725770667,1608.087149194975,103.32386428292725,monoxido_carbono,360.3761091388172,1.9,30.7,3.28,1.12,45.6,60.061446716535144,11.78,4,47.4,50.4,0,0.21,Alto,Cambiar ruta o detenerse
Entrada,25.193059202260983,37.03328473099421,900.0,0.0,15.85956744214335,674.8403002611427,51.28262756897444,sin_gas,315.64465616636545,2.17,29.5,1.97,1.08,45.9,66.43504368611416,11.99,24,49.5,56.8,0,0.11,Alto,Cambiar ruta o detenerse
Zona de escombros,23.66317523132462,38.0413923539558,900.0,0.0,10.21771172797643,1360.8945801153404,27.7448264082922,metano,49.830806777720284,1.51,6.1,4.51,1.17,30.6,60.061446716535144,11.72,24,44.4,85.7,0,0.28,Medio,Avanzar con precaución
Zona de escombros,24.410171708930285,40.58204051922511,900.0,1.16185,37.90788837117656,963.3926106329245,91.91852287610232,sin_gas,462.69335716267125,2.04,31.6,3.8,0.74,57.9,60.061446716535144,11.79,24,44.4,37.2,0,0.37,Alto,Cambiar ruta o detenerse
Punto crítico,23.12026084614357,19.8220293456246,900.0,0.0,10.5939524718741,2168.2508579363966,76.28709203515372,metano,279.23498286503457,0.78,15.4,1.29,0.35,83.3,60.061446716535144,11.9,22,44.7,57.6,0,0.34,Medio,Avanzar con precaución
Escalera colapsada,23.18828045151588,24.416695982667008,953.7542736523744,2.1925,20.43510371876302,1058.5077773344647,127.30506489548688,metano,125.10224353177091,0.57,25.3,3.29,0.75,97.5,69.7462107262091,11.96,4,55.2,55.5,0,0.09,Medio,Avanzar con precaución
Zona de escombros,24.97241093400659,32.944282140580924,900.0,0.5333,20.579725995957844,2161.279501521105,163.22949617085217,metano,103.14590753618175,1.08,28.5,4.63,1.01,60.1,57.06725454708145,11.62,4,45.1,45.8,0,0.13,Alto,Cambiar ruta o detenerse
Punto crítico,19.110442425800315,37.71083510569324,948.3064616672626,0.0,12.624258696367898,1299.9856864637636,145.91841521860172,monoxido_carbono,67.97399068610078,1.69,17.7,2.58,0.95,33.4,60.061446716535144,11.49,24,44.4,45.9,0,0.21,Alto,Cambiar ruta o detenerse
Punto crítico,20.9525429233694,37.36215940295212,900.0,0.0,18.979059535410023,1925.830108235552,53.029108785842084,monoxido_carbono,212.31870319517537,0.47,14.0,3.72,0.2,74.6,60.061446716535144,11.84,24,44.4,65.8,0,0.23,Bajo,Avanzar
Sector norte,18.508223513690385,38.530767005371445,900.0,0.4148,41.522235659598,1471.1264799427017,158.81331322915352,sin_gas,67.77050654541839,1.7,32.0,4.86,0.19,80.5,60.061446716535144,11.65,22,44.7,56.8,0,0.09,Alto,Cambiar ruta o detenerse
Sector norte,23.94708136991052,22.79649621353829,942.7840305882812,0.0,54.67639060053987,1706.1215106750506,150.84347996830573,amoniaco,207.90820629761308,0.99,8.1,3.51,1.45,25.7,60.061446716535144,11.68,24,44.4,33.4,0,0.1,Alto,Cambiar ruta o detenerse
Sector norte,24.16786840357063,41.6810599622366,946.2081146036586,0.0,20.76012423052225,1230.2486728089045,167.59884090130944,humo,74.38521411705884,1.99,9.0,0.69,0.31,88.0,60.061446716535144,11.6,24,44.4,53.1,1,0.81,Medio,Enviar alerta y avanzar con precaución
Sector sur,21.40234731210695,34.78029467147278,948.8104428147944,0.0,21.510041429733224,2013.2342123957305,85.26564368164784,sin_gas,328.4037607619447,0.09,12.7,1.37,0.51,86.3,76.20153984188646,12.07,24,57.4,43.5,0,0.29,Medio,Avanzar con precaución
Zona de escombros,22.40244431049205,44.839574033362645,955.0596191443224,0.0,24.13961398836717,1292.8977055046826,139.50065517164472,sin_gas,392.62101084317914,1.67,30.1,3.06,1.17,57.8,43.168720429317816,11.72,22,31.2,44.9,0,0.34,Alto,Cambiar ruta o detenerse
